journey_id,user_id,converted,revenue,first_touch_date,last_touch_date,journey_length,path,path_string,days_in_journey
D01_710c7c493a8238fac69b35dbfcc9cd27,710c7c493a8238fac69b35dbfcc9cd27,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 07', 'Publisher 07']",Publisher 07 > Publisher 07,0
D01_710cc40ba13f65682b3a120e167ee926,710cc40ba13f65682b3a120e167ee926,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Long-tail placements']",Publisher 01 > Long-tail placements,0
D01_711116cd0ffd52c6426cb16134fefefe,711116cd0ffd52c6426cb16134fefefe,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_7118435640bf3c1ef7fee198460ebc9f,7118435640bf3c1ef7fee198460ebc9f,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 01', 'Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01 > Publisher 01,0
D01_7119703f0420d20ad60d61542d9c9fa9,7119703f0420d20ad60d61542d9c9fa9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_7121af5393c3897e6cf1f1b53cb40488,7121af5393c3897e6cf1f1b53cb40488,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 01']",Publisher 03 > Publisher 01,0
D01_7121d22d58dcb0aa47ec2790d60e0393,7121d22d58dcb0aa47ec2790d60e0393,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_71249455de2a91f261b574d83e60d027,71249455de2a91f261b574d83e60d027,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_712bbd5d2b7c59136ffe542f58f01273,712bbd5d2b7c59136ffe542f58f01273,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_713a8d91717c3f397edcc3a65843cfa0,713a8d91717c3f397edcc3a65843cfa0,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7140414230e82b495c3212392896de7a,7140414230e82b495c3212392896de7a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_714693eefad2c570e2484ba440b73fc1,714693eefad2c570e2484ba440b73fc1,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_714a9cba56f7bacd49ce4ace75d95ebf,714a9cba56f7bacd49ce4ace75d95ebf,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_714cafdca86796767191e1dc70bd630f,714cafdca86796767191e1dc70bd630f,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_714e4ec543283d33f0b3ffc0aad87a1c,714e4ec543283d33f0b3ffc0aad87a1c,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_715ae08a495223cc77902114536e3e31,715ae08a495223cc77902114536e3e31,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_715dc78c6a5cb7bca4ed3b181037d940,715dc78c6a5cb7bca4ed3b181037d940,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_716658b88cc79e86b1055c38cbee531d,716658b88cc79e86b1055c38cbee531d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_716907f91976ee422bf69ba1c8702bec,716907f91976ee422bf69ba1c8702bec,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 07', 'Publisher 07', 'Long-tail placements']",Publisher 07 > Publisher 07 > Long-tail placements,0
D01_717950a6fdd46120c4bb71a08e2b392d,717950a6fdd46120c4bb71a08e2b392d,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_7179a7ce1e4a1b12300e230e59c0db50,7179a7ce1e4a1b12300e230e59c0db50,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_717d2f61bc708ef959fd2c76350437e1,717d2f61bc708ef959fd2c76350437e1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_717e0c07895ecca1220799932d00ff04,717e0c07895ecca1220799932d00ff04,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 03']",Publisher 01 > Publisher 03,0
D01_7183c87e6aea1714f4b00bc0cd7fb868,7183c87e6aea1714f4b00bc0cd7fb868,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71876718a6d2c05954202301a17c4903,71876718a6d2c05954202301a17c4903,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_718a54b91818b93669d44ee5b8f2443e,718a54b91818b93669d44ee5b8f2443e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 08', 'Publisher 08']",Publisher 08 > Publisher 08,0
D01_71975e7a81ce2cd0504172ca8631db98,71975e7a81ce2cd0504172ca8631db98,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_71a1d720646e8ddaf0f4ba0e909b06fb,71a1d720646e8ddaf0f4ba0e909b06fb,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_71aa0dca60fa822f1b7b6235a90f3421,71aa0dca60fa822f1b7b6235a90f3421,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71ad91ecc0b12bfc8d04883240690773,71ad91ecc0b12bfc8d04883240690773,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 03']",Publisher 01 > Publisher 03,0
D01_71afe591adb8435cf32b2d80eee8fbb8,71afe591adb8435cf32b2d80eee8fbb8,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_71b0084804e93c9073376849c4b1f32f,71b0084804e93c9073376849c4b1f32f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71bfdb006a2332e223e8c8252bbca89f,71bfdb006a2332e223e8c8252bbca89f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71c2c6dd8732ed41556c07486527912d,71c2c6dd8732ed41556c07486527912d,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71ca482353b990706dbf0ab17f34e08b,71ca482353b990706dbf0ab17f34e08b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71cc536e74729483dcdb72c57e618f75,71cc536e74729483dcdb72c57e618f75,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71cf912e1b4cd746d832fd969fa970eb,71cf912e1b4cd746d832fd969fa970eb,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_71d01e66397f509b0cbf36484c019afc,71d01e66397f509b0cbf36484c019afc,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_71d8316af136b1156a3f65052e6ebe9a,71d8316af136b1156a3f65052e6ebe9a,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71d9f4d1530db43abb45f0b50ca1a236,71d9f4d1530db43abb45f0b50ca1a236,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_71da30bccd6d2123caefaab98c88804f,71da30bccd6d2123caefaab98c88804f,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_71e4b1c473e54346cf51182fc5418da6,71e4b1c473e54346cf51182fc5418da6,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_71e7e88ec8bb3e6558363e40a6e07203,71e7e88ec8bb3e6558363e40a6e07203,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71eba39adc1d2bb0387fb0c7deeb0e7c,71eba39adc1d2bb0387fb0c7deeb0e7c,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_71f624535fc11bc9ebe8d3968a72e728,71f624535fc11bc9ebe8d3968a72e728,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_71fc9479877499e731060f3774d3aecc,71fc9479877499e731060f3774d3aecc,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Publisher 01', 'Publisher 01']",Long-tail placements > Publisher 01 > Publisher 01,0
D01_72003446696e2ea7f639a17614561e64,72003446696e2ea7f639a17614561e64,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Publisher 02']",Publisher 04 > Publisher 02,0
D01_72073ca8b1f7948fa07d4ea139dcd954,72073ca8b1f7948fa07d4ea139dcd954,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_720cb2179e43b3392a21489f9d718c8e,720cb2179e43b3392a21489f9d718c8e,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_720dde4ef17a3464c0095a2af55ae9a5,720dde4ef17a3464c0095a2af55ae9a5,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Long-tail placements']",Publisher 01 > Long-tail placements,0
D01_721d247bdba948e91d1c1947436bf68e,721d247bdba948e91d1c1947436bf68e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_721fba39cd24d7dc8cce35dd2a22b6db,721fba39cd24d7dc8cce35dd2a22b6db,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_7220b29bdd591416e85359bc44766d8f,7220b29bdd591416e85359bc44766d8f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7234705152035493796d56fdf405719e,7234705152035493796d56fdf405719e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_7235687da7f7fa138e6950a2e42c727e,7235687da7f7fa138e6950a2e42c727e,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72368734e71e48cd179f6a9b5b35942c,72368734e71e48cd179f6a9b5b35942c,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_723d153e8269fa5a56437d6756c5cb0c,723d153e8269fa5a56437d6756c5cb0c,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7243962b9f8533849eded44b88e7e529,7243962b9f8533849eded44b88e7e529,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_724708e7ae651747f163d5c48a31f6c9,724708e7ae651747f163d5c48a31f6c9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_724afa862e7300e40dc30d35081d97cd,724afa862e7300e40dc30d35081d97cd,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Publisher 01', 'Publisher 01']",Long-tail placements > Publisher 01 > Publisher 01,0
D01_724b02aa60094205291ce4f94190fc91,724b02aa60094205291ce4f94190fc91,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_724b06d9896b43a0232fead85f333c25,724b06d9896b43a0232fead85f333c25,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_725e74385e527bcb72a506175b7a4e47,725e74385e527bcb72a506175b7a4e47,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_726e9861f35366541b2aa798c9fb92d3,726e9861f35366541b2aa798c9fb92d3,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 08', 'Publisher 08', 'Publisher 08']",Publisher 08 > Publisher 08 > Publisher 08,0
D01_726f592b6d81a84164a0028138c64456,726f592b6d81a84164a0028138c64456,1,120.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7275342157805e50a0ad51ec45b931f6,7275342157805e50a0ad51ec45b931f6,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_7275aa76760450ff58ae7ba448cb8bd3,7275aa76760450ff58ae7ba448cb8bd3,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72775a636b551b0be7176591795d00c1,72775a636b551b0be7176591795d00c1,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_7277ae459711c68928a38cc00f9c0dd5,7277ae459711c68928a38cc00f9c0dd5,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7280c2f98e0220921775db612678ba8f,7280c2f98e0220921775db612678ba8f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72822013233a7f99b7935ec4c41cd2ab,72822013233a7f99b7935ec4c41cd2ab,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7283129674557af7f4f120e2b81d5e05,7283129674557af7f4f120e2b81d5e05,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_728396ec70407c5d97a9b4e6fbd8c1a7,728396ec70407c5d97a9b4e6fbd8c1a7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_729327b7caba06b431039f365a01b1ae,729327b7caba06b431039f365a01b1ae,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 01']",Long-tail placements > Publisher 01,0
D01_7299752a3a7422f8c6dadaa4c2b7efc7,7299752a3a7422f8c6dadaa4c2b7efc7,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_7299942c7436ce3b5268c5994b414416,7299942c7436ce3b5268c5994b414416,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_729fc9b7e8d7c3b0fe776595da0e91dd,729fc9b7e8d7c3b0fe776595da0e91dd,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72a5a55db546c782057486733f2c7ecc,72a5a55db546c782057486733f2c7ecc,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_72a7730d81a4af69bbf6fdc682113d9f,72a7730d81a4af69bbf6fdc682113d9f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72aef8be63871b720ff2e5d5624e545a,72aef8be63871b720ff2e5d5624e545a,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 05', 'Publisher 05']",Publisher 05 > Publisher 05,0
D01_72b248ee1654d615c55f24f5ecf44597,72b248ee1654d615c55f24f5ecf44597,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 03']",Publisher 01 > Publisher 03,0
D01_72b5c3c368b3aa1d8fd9e6acfce042cb,72b5c3c368b3aa1d8fd9e6acfce042cb,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72bf0d2b56d4299a61513b97d96f65e9,72bf0d2b56d4299a61513b97d96f65e9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72c6504bce24e8c4770694c5728bef44,72c6504bce24e8c4770694c5728bef44,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_72ca8a0d0890adb7995f68b25abe42c9,72ca8a0d0890adb7995f68b25abe42c9,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72d5b97fcf2179e015135aba41895794,72d5b97fcf2179e015135aba41895794,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72d9f3a888e2daf120d63c82313924e2,72d9f3a888e2daf120d63c82313924e2,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72e37107fe29bba53399f8dc49d09fbf,72e37107fe29bba53399f8dc49d09fbf,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_72e726963a2be6ab521c23b10addc564,72e726963a2be6ab521c23b10addc564,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_72f2c26a9a8846de05a2a6ad83953e9a,72f2c26a9a8846de05a2a6ad83953e9a,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_72f57d7f79a7461ce7f52fe82c588fd1,72f57d7f79a7461ce7f52fe82c588fd1,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_72f9ac9cc2b44ac1bf0916c9d5025eec,72f9ac9cc2b44ac1bf0916c9d5025eec,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_72fd88a40db093a34fc1766031805874,72fd88a40db093a34fc1766031805874,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_7302816aeac7389232d0aee8cd9555ab,7302816aeac7389232d0aee8cd9555ab,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 08', 'Publisher 08']",Publisher 08 > Publisher 08,0
D01_7303b140d2ff6d9e13fb40dc6593f1c1,7303b140d2ff6d9e13fb40dc6593f1c1,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Publisher 02']",Long-tail placements > Publisher 02,0
D01_73043c69632b76a8249120aca693cf46,73043c69632b76a8249120aca693cf46,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_730575356a00ab0e43cf10635e3b9258,730575356a00ab0e43cf10635e3b9258,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_73062160499d95a4dc1656cba3768ef8,73062160499d95a4dc1656cba3768ef8,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7307c9a04279943576c117f240766a0f,7307c9a04279943576c117f240766a0f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_730e83da62587f13ba364c152598a377,730e83da62587f13ba364c152598a377,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_73102a7823846d6ed5b117a9abc81c78,73102a7823846d6ed5b117a9abc81c78,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 03', 'Publisher 03']",Publisher 03 > Publisher 03,0
D01_73158ac8435d141dc81155d65c838ed8,73158ac8435d141dc81155d65c838ed8,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_731dda2cf6da6c0d834178ec072ab0f2,731dda2cf6da6c0d834178ec072ab0f2,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_731e1378fe75ed38cd73ba60cd943a14,731e1378fe75ed38cd73ba60cd943a14,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_7327f9d3cb513ce7d7da26d1bda84afd,7327f9d3cb513ce7d7da26d1bda84afd,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Long-tail placements']",Publisher 02 > Long-tail placements,0
D01_73373d7014c4622e5b794d71c13820ab,73373d7014c4622e5b794d71c13820ab,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_733d246c09b24d976e3515e06d4f8320,733d246c09b24d976e3515e06d4f8320,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_7347179321fbd30d779ac6736c035746,7347179321fbd30d779ac6736c035746,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_734c99ca8244f708889c9f7ee6d5f7f5,734c99ca8244f708889c9f7ee6d5f7f5,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_735ac3423c8298c597da1fcfc0744bdf,735ac3423c8298c597da1fcfc0744bdf,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_736b5c814523cd72a2806d1bc6ffa1a7,736b5c814523cd72a2806d1bc6ffa1a7,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Long-tail placements']",Publisher 01 > Long-tail placements,0
D01_7381d06d1e5bdb3f118ba7ab5c9738b7,7381d06d1e5bdb3f118ba7ab5c9738b7,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_73852182602d8113d9dbe0e01196566b,73852182602d8113d9dbe0e01196566b,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_7387e24e5fcdc62e801743fc8ecf813f,7387e24e5fcdc62e801743fc8ecf813f,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_738a3bde2f36e1d92c9553ec0e47ec0e,738a3bde2f36e1d92c9553ec0e47ec0e,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_738f348e1ef6fd3bdcfaa9513f0eb972,738f348e1ef6fd3bdcfaa9513f0eb972,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_738fa289d9be3f649ec7f6f7b5339860,738fa289d9be3f649ec7f6f7b5339860,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_73927099ab1ee989fbfcde1839d687b3,73927099ab1ee989fbfcde1839d687b3,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 04', 'Publisher 04']",Publisher 04 > Publisher 04,0
D01_73941443fe7ba2a4b622d84b24948816,73941443fe7ba2a4b622d84b24948816,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_73956667d50c07dad8ad5c883f7f2571,73956667d50c07dad8ad5c883f7f2571,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_73979c59abda91fb3b20fa219dd55b19,73979c59abda91fb3b20fa219dd55b19,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_739b7cefc43b03c5e20d35b9e25ab4f6,739b7cefc43b03c5e20d35b9e25ab4f6,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
D01_73ae7c66f3067aea5dec357e857e2a53,73ae7c66f3067aea5dec357e857e2a53,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 02', 'Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02 > Publisher 02,0
D01_73b3aa392bff84ed5134c265924b9a22,73b3aa392bff84ed5134c265924b9a22,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_73b72643e857dd472a7fe1232f60350d,73b72643e857dd472a7fe1232f60350d,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 02', 'Publisher 02']",Publisher 02 > Publisher 02,0
D01_73b7614eb6c30866e83bfad6dbd246e4,73b7614eb6c30866e83bfad6dbd246e4,0,0.0,2025-01-01,2025-01-01,3,"['Publisher 01', 'Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01 > Publisher 01,0
D01_73bc115536f800002ec0424043146896,73bc115536f800002ec0424043146896,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_73bde0b856a59e7e910ec48aca2a7879,73bde0b856a59e7e910ec48aca2a7879,0,0.0,2025-01-01,2025-01-01,2,"['Publisher 01', 'Publisher 01']",Publisher 01 > Publisher 01,0
D01_73bde30c8c9662bf84db066eaebc5c6e,73bde30c8c9662bf84db066eaebc5c6e,0,0.0,2025-01-01,2025-01-01,3,"['Long-tail placements', 'Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements > Long-tail placements,0
D01_73d1aedd94453cf4cc2b32d1ba529e07,73d1aedd94453cf4cc2b32d1ba529e07,0,0.0,2025-01-01,2025-01-01,2,"['Long-tail placements', 'Long-tail placements']",Long-tail placements > Long-tail placements,0
