journey_id,user_id,converted,revenue,first_touch_date,last_touch_date,journey_length,path,path_string,days_in_journey
J008725,U008725,0,0.0,2026-01-16,2026-01-19,4,"['Paid Search', 'Email', 'Organic Search', 'Display']",Paid Search > Email > Organic Search > Display,3
J008726,U008726,0,0.0,2026-03-05,2026-03-09,2,"['Display', 'Organic Search']",Display > Organic Search,4
J008727,U008727,0,0.0,2026-01-30,2026-02-03,3,"['Organic Search', 'Paid Social', 'Direct']",Organic Search > Paid Social > Direct,4
J008728,U008728,0,0.0,2026-02-06,2026-02-06,1,['Display'],Display,0
J008729,U008729,0,0.0,2026-01-17,2026-01-21,4,"['Display', 'Organic Search', 'Direct', 'Email']",Display > Organic Search > Direct > Email,4
J008730,U008730,0,0.0,2026-01-18,2026-01-19,2,"['Display', 'Affiliate']",Display > Affiliate,1
J008731,U008731,1,91.96,2026-02-23,2026-02-26,4,"['Direct', 'Organic Search', 'Display', 'Paid Search']",Direct > Organic Search > Display > Paid Search,3
J008732,U008732,0,0.0,2026-02-19,2026-02-20,2,"['Email', 'Organic Search']",Email > Organic Search,1
J008733,U008733,0,0.0,2026-02-08,2026-02-20,5,"['Affiliate', 'Email', 'Affiliate', 'Referral', 'Paid Search']",Affiliate > Email > Affiliate > Referral > Paid Search,12
J008734,U008734,0,0.0,2026-02-22,2026-02-25,2,"['Email', 'Paid Search']",Email > Paid Search,3
J008735,U008735,0,0.0,2026-02-28,2026-02-28,2,"['Display', 'Direct']",Display > Direct,0
J008736,U008736,0,0.0,2026-02-06,2026-02-11,2,"['Organic Search', 'Affiliate']",Organic Search > Affiliate,5
J008737,U008737,0,0.0,2026-02-20,2026-03-04,5,"['Paid Social', 'Display', 'Email', 'Organic Search', 'Referral']",Paid Social > Display > Email > Organic Search > Referral,12
J008738,U008738,0,0.0,2026-02-21,2026-02-23,2,"['Paid Social', 'Email']",Paid Social > Email,2
J008739,U008739,0,0.0,2026-03-11,2026-03-25,5,"['Display', 'Paid Search', 'Paid Search', 'Direct', 'Organic Search']",Display > Paid Search > Paid Search > Direct > Organic Search,14
J008740,U008740,1,164.52,2026-01-04,2026-01-10,3,"['Email', 'Direct', 'Affiliate']",Email > Direct > Affiliate,6
J008741,U008741,0,0.0,2026-02-07,2026-02-07,1,['Paid Search'],Paid Search,0
J008742,U008742,0,0.0,2026-01-16,2026-01-16,1,['Paid Social'],Paid Social,0
J008743,U008743,0,0.0,2026-03-06,2026-03-15,3,"['Paid Search', 'Direct', 'Paid Search']",Paid Search > Direct > Paid Search,9
J008744,U008744,0,0.0,2026-01-23,2026-02-06,6,"['Referral', 'Paid Search', 'Paid Social', 'Direct', 'Paid Social', 'Organic Search']",Referral > Paid Search > Paid Social > Direct > Paid Social > Organic Search,14
J008745,U008745,0,0.0,2026-02-16,2026-02-23,3,"['Email', 'Direct', 'Affiliate']",Email > Direct > Affiliate,7
J008746,U008746,0,0.0,2026-03-05,2026-03-10,2,"['Referral', 'Organic Search']",Referral > Organic Search,5
J008747,U008747,0,0.0,2026-03-09,2026-03-09,1,['Display'],Display,0
J008748,U008748,0,0.0,2026-01-13,2026-01-19,3,"['Paid Social', 'Paid Search', 'Paid Social']",Paid Social > Paid Search > Paid Social,6
J008749,U008749,0,0.0,2026-03-06,2026-03-15,3,"['Paid Search', 'Email', 'Paid Social']",Paid Search > Email > Paid Social,9
J008750,U008750,0,0.0,2026-01-08,2026-01-08,1,['Direct'],Direct,0
J008751,U008751,0,0.0,2026-01-15,2026-01-19,2,"['Paid Social', 'Paid Search']",Paid Social > Paid Search,4
J008752,U008752,0,0.0,2026-01-29,2026-02-04,3,"['Display', 'Direct', 'Email']",Display > Direct > Email,6
J008753,U008753,1,171.25,2026-02-03,2026-02-08,2,"['Paid Social', 'Paid Search']",Paid Social > Paid Search,5
J008754,U008754,0,0.0,2026-02-08,2026-02-21,5,"['Paid Search', 'Email', 'Email', 'Organic Search', 'Affiliate']",Paid Search > Email > Email > Organic Search > Affiliate,13
J008755,U008755,0,0.0,2026-01-05,2026-01-10,2,"['Display', 'Referral']",Display > Referral,5
J008756,U008756,0,0.0,2026-01-08,2026-01-09,2,"['Direct', 'Paid Search']",Direct > Paid Search,1
J008757,U008757,0,0.0,2026-03-01,2026-03-07,3,"['Display', 'Referral', 'Affiliate']",Display > Referral > Affiliate,6
J008758,U008758,0,0.0,2026-03-05,2026-03-10,3,"['Referral', 'Affiliate', 'Direct']",Referral > Affiliate > Direct,5
J008759,U008759,0,0.0,2026-03-13,2026-03-14,2,"['Organic Search', 'Affiliate']",Organic Search > Affiliate,1
J008760,U008760,0,0.0,2026-01-12,2026-01-15,2,"['Referral', 'Email']",Referral > Email,3
J008761,U008761,0,0.0,2026-02-25,2026-03-05,3,"['Paid Social', 'Organic Search', 'Paid Search']",Paid Social > Organic Search > Paid Search,8
J008762,U008762,0,0.0,2026-01-25,2026-01-31,3,"['Referral', 'Email', 'Organic Search']",Referral > Email > Organic Search,6
J008763,U008763,0,0.0,2026-02-20,2026-02-20,2,"['Paid Social', 'Organic Search']",Paid Social > Organic Search,0
J008764,U008764,0,0.0,2026-01-27,2026-01-27,1,['Display'],Display,0
J008765,U008765,0,0.0,2026-02-01,2026-02-05,2,"['Paid Social', 'Direct']",Paid Social > Direct,4
J008766,U008766,0,0.0,2026-01-10,2026-01-17,4,"['Organic Search', 'Display', 'Organic Search', 'Direct']",Organic Search > Display > Organic Search > Direct,7
J008767,U008767,0,0.0,2026-01-15,2026-01-20,2,"['Affiliate', 'Email']",Affiliate > Email,5
J008768,U008768,1,134.72,2026-01-09,2026-01-15,3,"['Paid Social', 'Organic Search', 'Direct']",Paid Social > Organic Search > Direct,6
J008769,U008769,1,255.72,2026-02-10,2026-02-10,1,['Affiliate'],Affiliate,0
J008770,U008770,1,108.42,2026-02-13,2026-02-17,5,"['Paid Search', 'Display', 'Organic Search', 'Direct', 'Paid Search']",Paid Search > Display > Organic Search > Direct > Paid Search,4
J008771,U008771,0,0.0,2026-03-12,2026-03-19,5,"['Affiliate', 'Paid Social', 'Referral', 'Direct', 'Paid Search']",Affiliate > Paid Social > Referral > Direct > Paid Search,7
J008772,U008772,0,0.0,2026-01-21,2026-01-31,7,"['Paid Search', 'Direct', 'Organic Search', 'Organic Search', 'Paid Social', 'Paid Social', 'Paid Social']",Paid Search > Direct > Organic Search > Organic Search > Paid Social > Paid Social > Paid Social,10
J008773,U008773,0,0.0,2026-02-25,2026-03-01,4,"['Organic Search', 'Organic Search', 'Paid Social', 'Paid Social']",Organic Search > Organic Search > Paid Social > Paid Social,4
J008774,U008774,0,0.0,2026-03-06,2026-03-06,1,['Display'],Display,0
J008775,U008775,0,0.0,2026-02-22,2026-03-02,3,"['Email', 'Paid Search', 'Direct']",Email > Paid Search > Direct,8
J008776,U008776,0,0.0,2026-03-06,2026-03-11,3,"['Paid Social', 'Referral', 'Direct']",Paid Social > Referral > Direct,5
J008777,U008777,0,0.0,2026-01-06,2026-01-10,2,"['Organic Search', 'Direct']",Organic Search > Direct,4
J008778,U008778,0,0.0,2026-02-16,2026-02-20,4,"['Email', 'Paid Social', 'Display', 'Display']",Email > Paid Social > Display > Display,4
J008779,U008779,0,0.0,2026-01-26,2026-01-27,2,"['Organic Search', 'Display']",Organic Search > Display,1
J008780,U008780,0,0.0,2026-02-07,2026-02-13,3,"['Referral', 'Referral', 'Affiliate']",Referral > Referral > Affiliate,6
J008781,U008781,0,0.0,2026-01-07,2026-01-11,3,"['Display', 'Referral', 'Email']",Display > Referral > Email,4
J008782,U008782,0,0.0,2026-01-24,2026-02-05,5,"['Paid Search', 'Paid Social', 'Paid Search', 'Organic Search', 'Paid Search']",Paid Search > Paid Social > Paid Search > Organic Search > Paid Search,12
J008783,U008783,0,0.0,2026-02-28,2026-03-02,2,"['Paid Search', 'Organic Search']",Paid Search > Organic Search,2
J008784,U008784,1,243.74,2026-02-25,2026-02-28,3,"['Organic Search', 'Direct', 'Referral']",Organic Search > Direct > Referral,3
J008785,U008785,0,0.0,2026-01-19,2026-01-24,2,"['Paid Social', 'Organic Search']",Paid Social > Organic Search,5
J008786,U008786,0,0.0,2026-02-13,2026-02-19,3,"['Paid Social', 'Display', 'Direct']",Paid Social > Display > Direct,6
J008787,U008787,0,0.0,2026-02-02,2026-02-04,2,"['Organic Search', 'Paid Search']",Organic Search > Paid Search,2
J008788,U008788,0,0.0,2026-03-02,2026-03-15,5,"['Display', 'Email', 'Display', 'Paid Social', 'Direct']",Display > Email > Display > Paid Social > Direct,13
J008789,U008789,0,0.0,2026-02-08,2026-02-17,4,"['Display', 'Email', 'Organic Search', 'Affiliate']",Display > Email > Organic Search > Affiliate,9
J008790,U008790,0,0.0,2026-03-09,2026-03-19,4,"['Referral', 'Affiliate', 'Paid Search', 'Email']",Referral > Affiliate > Paid Search > Email,10
J008791,U008791,0,0.0,2026-02-18,2026-02-18,1,['Organic Search'],Organic Search,0
J008792,U008792,0,0.0,2026-03-09,2026-03-12,4,"['Display', 'Paid Social', 'Display', 'Paid Search']",Display > Paid Social > Display > Paid Search,3
J008793,U008793,1,184.11,2026-02-09,2026-02-16,5,"['Affiliate', 'Direct', 'Direct', 'Affiliate', 'Paid Social']",Affiliate > Direct > Direct > Affiliate > Paid Social,7
J008794,U008794,0,0.0,2026-01-19,2026-01-25,3,"['Organic Search', 'Display', 'Paid Search']",Organic Search > Display > Paid Search,6
J008795,U008795,0,0.0,2026-02-07,2026-02-13,4,"['Paid Search', 'Email', 'Direct', 'Affiliate']",Paid Search > Email > Direct > Affiliate,6
J008796,U008796,0,0.0,2026-02-21,2026-03-02,3,"['Paid Social', 'Email', 'Direct']",Paid Social > Email > Direct,9
J008797,U008797,1,176.29,2026-03-03,2026-03-13,4,"['Organic Search', 'Display', 'Referral', 'Direct']",Organic Search > Display > Referral > Direct,10
J008798,U008798,1,157.16,2026-01-15,2026-01-25,7,"['Display', 'Email', 'Paid Social', 'Organic Search', 'Email', 'Paid Search', 'Direct']",Display > Email > Paid Social > Organic Search > Email > Paid Search > Direct,10
J008799,U008799,0,0.0,2026-01-22,2026-01-22,1,['Paid Social'],Paid Social,0
J008800,U008800,0,0.0,2026-02-18,2026-02-18,1,['Display'],Display,0
J008801,U008801,0,0.0,2026-01-22,2026-02-03,5,"['Email', 'Organic Search', 'Organic Search', 'Affiliate', 'Paid Search']",Email > Organic Search > Organic Search > Affiliate > Paid Search,12
J008802,U008802,1,131.25,2026-03-05,2026-03-09,3,"['Paid Social', 'Organic Search', 'Email']",Paid Social > Organic Search > Email,4
J008803,U008803,0,0.0,2026-01-31,2026-02-06,4,"['Referral', 'Paid Social', 'Paid Search', 'Email']",Referral > Paid Social > Paid Search > Email,6
J008804,U008804,0,0.0,2026-01-28,2026-02-04,4,"['Paid Search', 'Organic Search', 'Email', 'Paid Social']",Paid Search > Organic Search > Email > Paid Social,7
J008805,U008805,0,0.0,2026-02-21,2026-02-25,3,"['Direct', 'Paid Search', 'Direct']",Direct > Paid Search > Direct,4
J008806,U008806,0,0.0,2026-01-09,2026-01-19,4,"['Organic Search', 'Paid Social', 'Paid Social', 'Organic Search']",Organic Search > Paid Social > Paid Social > Organic Search,10
J008807,U008807,1,159.68,2026-01-06,2026-01-16,3,"['Organic Search', 'Paid Search', 'Paid Search']",Organic Search > Paid Search > Paid Search,10
J008808,U008808,0,0.0,2026-01-18,2026-01-22,4,"['Display', 'Paid Search', 'Referral', 'Direct']",Display > Paid Search > Referral > Direct,4
J008809,U008809,0,0.0,2026-02-20,2026-02-24,2,"['Paid Social', 'Email']",Paid Social > Email,4
J008810,U008810,0,0.0,2026-02-21,2026-03-03,4,"['Organic Search', 'Direct', 'Paid Social', 'Affiliate']",Organic Search > Direct > Paid Social > Affiliate,10
J008811,U008811,0,0.0,2026-01-30,2026-02-10,5,"['Paid Search', 'Affiliate', 'Display', 'Organic Search', 'Paid Search']",Paid Search > Affiliate > Display > Organic Search > Paid Search,11
J008812,U008812,0,0.0,2026-02-25,2026-02-27,2,"['Affiliate', 'Paid Search']",Affiliate > Paid Search,2
J008813,U008813,0,0.0,2026-01-14,2026-01-17,2,"['Display', 'Paid Search']",Display > Paid Search,3
J008814,U008814,0,0.0,2026-02-26,2026-03-02,2,"['Paid Search', 'Direct']",Paid Search > Direct,4
J008815,U008815,0,0.0,2026-02-03,2026-02-07,2,"['Organic Search', 'Paid Search']",Organic Search > Paid Search,4
J008816,U008816,0,0.0,2026-01-26,2026-01-26,1,['Organic Search'],Organic Search,0
J008817,U008817,0,0.0,2026-01-14,2026-01-17,2,"['Email', 'Email']",Email > Email,3
J008818,U008818,0,0.0,2026-01-22,2026-01-29,4,"['Direct', 'Organic Search', 'Referral', 'Organic Search']",Direct > Organic Search > Referral > Organic Search,7
J008819,U008819,0,0.0,2026-01-06,2026-01-06,1,['Paid Search'],Paid Search,0
J008820,U008820,0,0.0,2026-01-07,2026-01-08,2,"['Paid Search', 'Email']",Paid Search > Email,1
J008821,U008821,0,0.0,2026-02-13,2026-02-15,3,"['Organic Search', 'Display', 'Direct']",Organic Search > Display > Direct,2
J008822,U008822,1,54.63,2026-01-24,2026-02-05,4,"['Direct', 'Paid Social', 'Email', 'Paid Search']",Direct > Paid Social > Email > Paid Search,12
J008823,U008823,0,0.0,2026-03-02,2026-03-11,3,"['Affiliate', 'Paid Search', 'Paid Search']",Affiliate > Paid Search > Paid Search,9
J008824,U008824,0,0.0,2026-01-20,2026-01-20,2,"['Email', 'Paid Search']",Email > Paid Search,0
J008825,U008825,0,0.0,2026-03-09,2026-03-09,1,['Affiliate'],Affiliate,0
J008826,U008826,0,0.0,2026-02-08,2026-02-18,5,"['Referral', 'Affiliate', 'Paid Social', 'Referral', 'Organic Search']",Referral > Affiliate > Paid Social > Referral > Organic Search,10
J008827,U008827,0,0.0,2026-03-04,2026-03-08,2,"['Display', 'Affiliate']",Display > Affiliate,4
J008828,U008828,0,0.0,2026-03-03,2026-03-06,3,"['Organic Search', 'Direct', 'Affiliate']",Organic Search > Direct > Affiliate,3
J008829,U008829,1,217.01,2026-01-16,2026-01-25,4,"['Referral', 'Paid Search', 'Affiliate', 'Email']",Referral > Paid Search > Affiliate > Email,9
J008830,U008830,0,0.0,2026-01-29,2026-01-29,1,['Organic Search'],Organic Search,0
J008831,U008831,0,0.0,2026-01-11,2026-01-21,4,"['Display', 'Organic Search', 'Direct', 'Organic Search']",Display > Organic Search > Direct > Organic Search,10
J008832,U008832,0,0.0,2026-01-20,2026-01-25,4,"['Organic Search', 'Referral', 'Paid Search', 'Direct']",Organic Search > Referral > Paid Search > Direct,5
J008833,U008833,0,0.0,2026-01-13,2026-01-18,3,"['Direct', 'Organic Search', 'Paid Search']",Direct > Organic Search > Paid Search,5
J008834,U008834,0,0.0,2026-01-16,2026-01-25,3,"['Paid Search', 'Organic Search', 'Affiliate']",Paid Search > Organic Search > Affiliate,9
J008835,U008835,0,0.0,2026-03-14,2026-03-14,1,['Referral'],Referral,0
J008836,U008836,0,0.0,2026-01-27,2026-01-31,4,"['Organic Search', 'Direct', 'Organic Search', 'Paid Search']",Organic Search > Direct > Organic Search > Paid Search,4
J008837,U008837,0,0.0,2026-01-08,2026-01-08,2,"['Referral', 'Paid Search']",Referral > Paid Search,0
J008838,U008838,0,0.0,2026-02-10,2026-02-15,2,"['Display', 'Organic Search']",Display > Organic Search,5
J008839,U008839,0,0.0,2026-02-02,2026-02-05,2,"['Organic Search', 'Direct']",Organic Search > Direct,3
J008840,U008840,0,0.0,2026-01-10,2026-01-17,6,"['Paid Social', 'Paid Search', 'Direct', 'Display', 'Email', 'Email']",Paid Social > Paid Search > Direct > Display > Email > Email,7
J008841,U008841,0,0.0,2026-02-19,2026-03-06,5,"['Display', 'Paid Search', 'Affiliate', 'Display', 'Email']",Display > Paid Search > Affiliate > Display > Email,15
J008842,U008842,0,0.0,2026-02-05,2026-02-05,1,['Paid Social'],Paid Social,0
J008843,U008843,0,0.0,2026-02-15,2026-02-22,4,"['Paid Social', 'Organic Search', 'Direct', 'Organic Search']",Paid Social > Organic Search > Direct > Organic Search,7
J008844,U008844,0,0.0,2026-02-19,2026-02-24,2,"['Affiliate', 'Organic Search']",Affiliate > Organic Search,5
J008845,U008845,0,0.0,2026-02-21,2026-02-24,2,"['Display', 'Direct']",Display > Direct,3
J008846,U008846,0,0.0,2026-02-26,2026-02-26,1,['Referral'],Referral,0
J008847,U008847,1,138.35,2026-02-10,2026-02-13,3,"['Organic Search', 'Display', 'Paid Search']",Organic Search > Display > Paid Search,3
J008848,U008848,0,0.0,2026-02-20,2026-02-23,2,"['Direct', 'Display']",Direct > Display,3
J008849,U008849,0,0.0,2026-03-08,2026-03-08,1,['Display'],Display,0
J008850,U008850,0,0.0,2026-02-01,2026-02-05,2,"['Affiliate', 'Referral']",Affiliate > Referral,4
J008851,U008851,0,0.0,2026-01-18,2026-01-18,1,['Paid Search'],Paid Search,0
J008852,U008852,0,0.0,2026-02-08,2026-02-08,1,['Email'],Email,0
J008853,U008853,0,0.0,2026-02-02,2026-02-09,5,"['Organic Search', 'Display', 'Referral', 'Organic Search', 'Email']",Organic Search > Display > Referral > Organic Search > Email,7
J008854,U008854,0,0.0,2026-01-03,2026-01-07,2,"['Display', 'Direct']",Display > Direct,4
J008855,U008855,0,0.0,2026-03-07,2026-03-14,3,"['Display', 'Email', 'Direct']",Display > Email > Direct,7
J008856,U008856,0,0.0,2026-02-08,2026-02-14,3,"['Referral', 'Paid Search', 'Direct']",Referral > Paid Search > Direct,6
J008857,U008857,0,0.0,2026-01-13,2026-01-21,4,"['Display', 'Affiliate', 'Paid Search', 'Email']",Display > Affiliate > Paid Search > Email,8
J008858,U008858,0,0.0,2026-03-05,2026-03-21,6,"['Paid Social', 'Affiliate', 'Email', 'Paid Search', 'Paid Social', 'Paid Search']",Paid Social > Affiliate > Email > Paid Search > Paid Social > Paid Search,16
J008859,U008859,1,253.31,2026-01-18,2026-01-22,3,"['Organic Search', 'Email', 'Paid Search']",Organic Search > Email > Paid Search,4
J008860,U008860,0,0.0,2026-02-08,2026-02-08,3,"['Organic Search', 'Referral', 'Affiliate']",Organic Search > Referral > Affiliate,0
J008861,U008861,0,0.0,2026-01-05,2026-01-09,2,"['Paid Search', 'Organic Search']",Paid Search > Organic Search,4
J008862,U008862,0,0.0,2026-03-04,2026-03-11,3,"['Display', 'Organic Search', 'Affiliate']",Display > Organic Search > Affiliate,7
J008863,U008863,0,0.0,2026-01-11,2026-01-24,5,"['Referral', 'Organic Search', 'Organic Search', 'Paid Search', 'Direct']",Referral > Organic Search > Organic Search > Paid Search > Direct,13
J008864,U008864,0,0.0,2026-02-18,2026-02-21,2,"['Display', 'Organic Search']",Display > Organic Search,3
J008865,U008865,0,0.0,2026-01-11,2026-01-15,2,"['Display', 'Paid Search']",Display > Paid Search,4
J008866,U008866,0,0.0,2026-03-04,2026-03-16,4,"['Organic Search', 'Paid Search', 'Paid Social', 'Direct']",Organic Search > Paid Search > Paid Social > Direct,12
J008867,U008867,0,0.0,2026-03-12,2026-03-12,1,['Referral'],Referral,0
J008868,U008868,0,0.0,2026-02-06,2026-02-08,3,"['Referral', 'Paid Social', 'Referral']",Referral > Paid Social > Referral,2
J008869,U008869,0,0.0,2026-01-09,2026-01-09,2,"['Paid Social', 'Organic Search']",Paid Social > Organic Search,0
J008870,U008870,0,0.0,2026-01-25,2026-01-26,3,"['Display', 'Organic Search', 'Direct']",Display > Organic Search > Direct,1
J008871,U008871,0,0.0,2026-02-28,2026-03-03,3,"['Paid Search', 'Paid Search', 'Direct']",Paid Search > Paid Search > Direct,3
J008872,U008872,0,0.0,2026-02-17,2026-02-23,3,"['Organic Search', 'Email', 'Paid Search']",Organic Search > Email > Paid Search,6
J008873,U008873,1,86.44,2026-02-28,2026-03-06,3,"['Display', 'Paid Social', 'Paid Search']",Display > Paid Social > Paid Search,6
J008874,U008874,0,0.0,2026-03-06,2026-03-12,3,"['Referral', 'Paid Social', 'Paid Search']",Referral > Paid Social > Paid Search,6
J008875,U008875,1,116.07,2026-01-23,2026-01-30,3,"['Referral', 'Direct', 'Direct']",Referral > Direct > Direct,7
J008876,U008876,0,0.0,2026-03-02,2026-03-04,2,"['Organic Search', 'Email']",Organic Search > Email,2
J008877,U008877,0,0.0,2026-02-23,2026-03-01,5,"['Display', 'Email', 'Organic Search', 'Paid Search', 'Email']",Display > Email > Organic Search > Paid Search > Email,6
J008878,U008878,0,0.0,2026-02-20,2026-02-25,4,"['Organic Search', 'Email', 'Paid Search', 'Organic Search']",Organic Search > Email > Paid Search > Organic Search,5
J008879,U008879,0,0.0,2026-02-27,2026-02-27,1,['Paid Social'],Paid Social,0
J008880,U008880,0,0.0,2026-01-20,2026-01-26,4,"['Display', 'Email', 'Email', 'Paid Social']",Display > Email > Email > Paid Social,6
J008881,U008881,0,0.0,2026-02-19,2026-02-20,2,"['Display', 'Referral']",Display > Referral,1
J008882,U008882,0,0.0,2026-01-17,2026-02-02,6,"['Referral', 'Direct', 'Email', 'Paid Search', 'Email', 'Direct']",Referral > Direct > Email > Paid Search > Email > Direct,16
J008883,U008883,0,0.0,2026-01-12,2026-01-19,3,"['Referral', 'Paid Search', 'Affiliate']",Referral > Paid Search > Affiliate,7
J008884,U008884,0,0.0,2026-02-04,2026-02-09,2,"['Paid Search', 'Direct']",Paid Search > Direct,5
J008885,U008885,0,0.0,2026-01-14,2026-01-14,1,['Paid Search'],Paid Search,0
J008886,U008886,0,0.0,2026-02-28,2026-02-28,1,['Display'],Display,0
J008887,U008887,0,0.0,2026-01-19,2026-01-25,3,"['Organic Search', 'Direct', 'Email']",Organic Search > Direct > Email,6
J008888,U008888,0,0.0,2026-01-24,2026-02-05,6,"['Email', 'Referral', 'Direct', 'Paid Search', 'Affiliate', 'Referral']",Email > Referral > Direct > Paid Search > Affiliate > Referral,12
J008889,U008889,0,0.0,2026-01-08,2026-01-08,1,['Affiliate'],Affiliate,0
J008890,U008890,0,0.0,2026-01-19,2026-01-19,3,"['Paid Search', 'Direct', 'Paid Search']",Paid Search > Direct > Paid Search,0
J008891,U008891,0,0.0,2026-01-11,2026-01-13,4,"['Affiliate', 'Affiliate', 'Email', 'Paid Search']",Affiliate > Affiliate > Email > Paid Search,2
J008892,U008892,0,0.0,2026-03-07,2026-03-13,4,"['Paid Search', 'Organic Search', 'Organic Search', 'Email']",Paid Search > Organic Search > Organic Search > Email,6
J008893,U008893,0,0.0,2026-02-01,2026-02-06,2,"['Affiliate', 'Affiliate']",Affiliate > Affiliate,5
J008894,U008894,0,0.0,2026-01-18,2026-01-22,3,"['Paid Search', 'Paid Social', 'Email']",Paid Search > Paid Social > Email,4
J008895,U008895,0,0.0,2026-03-03,2026-03-06,2,"['Paid Search', 'Organic Search']",Paid Search > Organic Search,3
J008896,U008896,0,0.0,2026-03-07,2026-03-09,2,"['Email', 'Email']",Email > Email,2
J008897,U008897,0,0.0,2026-03-04,2026-03-10,3,"['Display', 'Paid Social', 'Direct']",Display > Paid Social > Direct,6
J008898,U008898,0,0.0,2026-01-03,2026-01-06,3,"['Paid Search', 'Direct', 'Direct']",Paid Search > Direct > Direct,3
J008899,U008899,0,0.0,2026-02-08,2026-02-13,3,"['Paid Search', 'Direct', 'Paid Social']",Paid Search > Direct > Paid Social,5
J008900,U008900,0,0.0,2026-03-05,2026-03-05,1,['Display'],Display,0
J008901,U008901,0,0.0,2026-02-04,2026-02-15,4,"['Display', 'Paid Social', 'Display', 'Referral']",Display > Paid Social > Display > Referral,11
J008902,U008902,0,0.0,2026-03-06,2026-03-09,4,"['Direct', 'Affiliate', 'Organic Search', 'Organic Search']",Direct > Affiliate > Organic Search > Organic Search,3
J008903,U008903,1,250.64,2026-02-27,2026-03-01,3,"['Paid Social', 'Paid Search', 'Organic Search']",Paid Social > Paid Search > Organic Search,2
J008904,U008904,1,115.19,2026-01-12,2026-01-17,4,"['Email', 'Paid Social', 'Referral', 'Paid Search']",Email > Paid Social > Referral > Paid Search,5
J008905,U008905,0,0.0,2026-01-16,2026-01-16,1,['Paid Search'],Paid Search,0
J008906,U008906,0,0.0,2026-01-12,2026-01-17,2,"['Organic Search', 'Display']",Organic Search > Display,5
J008907,U008907,0,0.0,2026-02-02,2026-02-07,3,"['Referral', 'Paid Search', 'Direct']",Referral > Paid Search > Direct,5
J008908,U008908,0,0.0,2026-02-18,2026-02-19,3,"['Direct', 'Paid Search', 'Email']",Direct > Paid Search > Email,1
J008909,U008909,0,0.0,2026-02-19,2026-02-22,4,"['Email', 'Organic Search', 'Paid Search', 'Affiliate']",Email > Organic Search > Paid Search > Affiliate,3
J008910,U008910,0,0.0,2026-03-06,2026-03-13,4,"['Display', 'Paid Search', 'Referral', 'Email']",Display > Paid Search > Referral > Email,7
J008911,U008911,0,0.0,2026-02-24,2026-02-25,2,"['Display', 'Organic Search']",Display > Organic Search,1
J008912,U008912,0,0.0,2026-03-02,2026-03-11,4,"['Organic Search', 'Display', 'Organic Search', 'Direct']",Organic Search > Display > Organic Search > Direct,9
J008913,U008913,0,0.0,2026-03-12,2026-03-17,4,"['Paid Search', 'Affiliate', 'Paid Search', 'Organic Search']",Paid Search > Affiliate > Paid Search > Organic Search,5
J008914,U008914,0,0.0,2026-02-02,2026-02-11,3,"['Organic Search', 'Referral', 'Paid Search']",Organic Search > Referral > Paid Search,9
J008915,U008915,0,0.0,2026-02-05,2026-02-17,4,"['Organic Search', 'Referral', 'Email', 'Paid Search']",Organic Search > Referral > Email > Paid Search,12
J008916,U008916,0,0.0,2026-02-25,2026-02-28,2,"['Display', 'Paid Social']",Display > Paid Social,3
J008917,U008917,1,112.07,2026-03-12,2026-03-22,4,"['Organic Search', 'Paid Search', 'Email', 'Direct']",Organic Search > Paid Search > Email > Direct,10
J008918,U008918,1,160.53,2026-01-06,2026-01-10,5,"['Paid Social', 'Display', 'Organic Search', 'Referral', 'Direct']",Paid Social > Display > Organic Search > Referral > Direct,4
J008919,U008919,0,0.0,2026-01-11,2026-01-13,3,"['Referral', 'Direct', 'Paid Search']",Referral > Direct > Paid Search,2
J008920,U008920,0,0.0,2026-02-13,2026-02-25,4,"['Display', 'Paid Search', 'Affiliate', 'Paid Search']",Display > Paid Search > Affiliate > Paid Search,12
J008921,U008921,1,231.78,2026-02-28,2026-03-14,6,"['Display', 'Paid Social', 'Paid Social', 'Organic Search', 'Paid Search', 'Direct']",Display > Paid Social > Paid Social > Organic Search > Paid Search > Direct,14
J008922,U008922,0,0.0,2026-03-02,2026-03-08,3,"['Direct', 'Affiliate', 'Direct']",Direct > Affiliate > Direct,6
J008923,U008923,1,145.82,2026-02-11,2026-02-12,2,"['Paid Social', 'Paid Search']",Paid Social > Paid Search,1
J008924,U008924,0,0.0,2026-01-03,2026-01-07,2,"['Paid Search', 'Email']",Paid Search > Email,4
J008925,U008925,0,0.0,2026-03-03,2026-03-06,2,"['Referral', 'Direct']",Referral > Direct,3
J008926,U008926,0,0.0,2026-02-17,2026-02-24,4,"['Affiliate', 'Email', 'Direct', 'Organic Search']",Affiliate > Email > Direct > Organic Search,7
J008927,U008927,0,0.0,2026-01-14,2026-01-14,1,['Paid Social'],Paid Social,0
J008928,U008928,1,130.06,2026-02-16,2026-02-20,3,"['Paid Social', 'Display', 'Paid Search']",Paid Social > Display > Paid Search,4
J008929,U008929,0,0.0,2026-02-27,2026-02-27,1,['Organic Search'],Organic Search,0
J008930,U008930,0,0.0,2026-01-17,2026-01-21,4,"['Paid Search', 'Referral', 'Referral', 'Paid Social']",Paid Search > Referral > Referral > Paid Social,4
J008931,U008931,1,256.79,2026-02-15,2026-02-17,3,"['Paid Social', 'Paid Search', 'Email']",Paid Social > Paid Search > Email,2
