user_id,journey_id,touchpoint_id,touchpoint_sequence,touchpoint_date,channel,channel_stage,converted,conversion_probability,conversion_date,revenue
U005998,J005998,J005998_T05,5,2026-02-17,Direct,Decision,0,0.18694,,0.0
U005999,J005999,J005999_T01,1,2026-01-07,Organic Search,Consideration,0,0.1034,,0.0
U005999,J005999,J005999_T02,2,2026-01-07,Paid Search,Consideration,0,0.1034,,0.0
U005999,J005999,J005999_T03,3,2026-01-10,Paid Search,Consideration,0,0.1034,,0.0
U006000,J006000,J006000_T01,1,2026-01-21,Paid Search,Consideration,0,0.08471,,0.0
U006000,J006000,J006000_T02,2,2026-01-22,Organic Search,Consideration,0,0.08471,,0.0
U006000,J006000,J006000_T03,3,2026-01-26,Organic Search,Consideration,0,0.08471,,0.0
U006001,J006001,J006001_T01,1,2026-01-26,Referral,Consideration,0,0.06661,,0.0
U006001,J006001,J006001_T02,2,2026-01-26,Direct,Decision,0,0.06661,,0.0
U006002,J006002,J006002_T01,1,2026-01-11,Organic Search,Consideration,0,0.09112,,0.0
U006002,J006002,J006002_T02,2,2026-01-11,Organic Search,Consideration,0,0.09112,,0.0
U006002,J006002,J006002_T03,3,2026-01-16,Paid Social,Awareness,0,0.09112,,0.0
U006002,J006002,J006002_T04,4,2026-01-17,Affiliate,Consideration,0,0.09112,,0.0
U006003,J006003,J006003_T01,1,2026-01-07,Referral,Consideration,0,0.14064,,0.0
U006003,J006003,J006003_T02,2,2026-01-08,Affiliate,Consideration,0,0.14064,,0.0
U006003,J006003,J006003_T03,3,2026-01-09,Email,Decision,0,0.14064,,0.0
U006004,J006004,J006004_T01,1,2026-01-21,Paid Search,Consideration,0,0.12786,,0.0
U006004,J006004,J006004_T02,2,2026-01-26,Paid Social,Awareness,0,0.12786,,0.0
U006004,J006004,J006004_T03,3,2026-01-27,Direct,Decision,0,0.12786,,0.0
U006005,J006005,J006005_T01,1,2026-01-13,Display,Awareness,0,0.16111,,0.0
U006005,J006005,J006005_T02,2,2026-01-13,Paid Search,Consideration,0,0.16111,,0.0
U006005,J006005,J006005_T03,3,2026-01-17,Paid Social,Awareness,0,0.16111,,0.0
U006005,J006005,J006005_T04,4,2026-01-21,Organic Search,Consideration,0,0.16111,,0.0
U006006,J006006,J006006_T01,1,2026-02-10,Affiliate,Consideration,0,0.09195,,0.0
U006006,J006006,J006006_T02,2,2026-02-11,Paid Search,Consideration,0,0.09195,,0.0
U006007,J006007,J006007_T01,1,2026-02-11,Organic Search,Consideration,0,0.1192,,0.0
U006007,J006007,J006007_T02,2,2026-02-13,Paid Social,Awareness,0,0.1192,,0.0
U006007,J006007,J006007_T03,3,2026-02-14,Direct,Decision,0,0.1192,,0.0
U006008,J006008,J006008_T01,1,2026-02-19,Referral,Consideration,0,0.09709,,0.0
U006008,J006008,J006008_T02,2,2026-02-19,Paid Search,Consideration,0,0.09709,,0.0
U006009,J006009,J006009_T01,1,2026-01-05,Organic Search,Consideration,1,0.14554,2026-01-08,119.37
U006009,J006009,J006009_T02,2,2026-01-05,Direct,Decision,1,0.14554,2026-01-08,119.37
U006009,J006009,J006009_T03,3,2026-01-07,Referral,Consideration,1,0.14554,2026-01-08,119.37
U006009,J006009,J006009_T04,4,2026-01-07,Affiliate,Consideration,1,0.14554,2026-01-08,119.37
U006009,J006009,J006009_T05,5,2026-01-08,Affiliate,Consideration,1,0.14554,2026-01-08,119.37
U006010,J006010,J006010_T01,1,2026-02-02,Paid Social,Awareness,0,0.12898,,0.0
U006010,J006010,J006010_T02,2,2026-02-05,Email,Decision,0,0.12898,,0.0
U006011,J006011,J006011_T01,1,2026-02-14,Referral,Consideration,0,0.10621,,0.0
U006011,J006011,J006011_T02,2,2026-02-19,Paid Search,Consideration,0,0.10621,,0.0
U006011,J006011,J006011_T03,3,2026-02-21,Affiliate,Consideration,0,0.10621,,0.0
U006012,J006012,J006012_T01,1,2026-02-21,Paid Social,Awareness,0,0.14554,,0.0
U006012,J006012,J006012_T02,2,2026-02-23,Referral,Consideration,0,0.14554,,0.0
U006012,J006012,J006012_T03,3,2026-02-25,Organic Search,Consideration,0,0.14554,,0.0
U006012,J006012,J006012_T04,4,2026-02-27,Affiliate,Consideration,0,0.14554,,0.0
U006013,J006013,J006013_T01,1,2026-01-25,Paid Social,Awareness,0,0.19782,,0.0
U006013,J006013,J006013_T02,2,2026-01-26,Display,Awareness,0,0.19782,,0.0
U006013,J006013,J006013_T03,3,2026-01-30,Organic Search,Consideration,0,0.19782,,0.0
U006013,J006013,J006013_T04,4,2026-01-30,Organic Search,Consideration,0,0.19782,,0.0
U006013,J006013,J006013_T05,5,2026-02-04,Paid Search,Consideration,0,0.19782,,0.0
U006014,J006014,J006014_T01,1,2026-02-15,Paid Search,Consideration,1,0.11816,2026-02-17,164.62
U006014,J006014,J006014_T02,2,2026-02-17,Email,Decision,1,0.11816,2026-02-17,164.62
U006015,J006015,J006015_T01,1,2026-02-24,Organic Search,Consideration,0,0.10065,,0.0
U006015,J006015,J006015_T02,2,2026-02-28,Paid Search,Consideration,0,0.10065,,0.0
U006016,J006016,J006016_T01,1,2026-01-14,Display,Awareness,0,0.12786,,0.0
U006016,J006016,J006016_T02,2,2026-01-18,Email,Decision,0,0.12786,,0.0
U006016,J006016,J006016_T03,3,2026-01-18,Direct,Decision,0,0.12786,,0.0
U006017,J006017,J006017_T01,1,2026-02-08,Email,Decision,0,0.11816,,0.0
U006017,J006017,J006017_T02,2,2026-02-12,Paid Search,Consideration,0,0.11816,,0.0
U006018,J006018,J006018_T01,1,2026-03-10,Display,Awareness,1,0.14805,2026-03-16,127.06
U006018,J006018,J006018_T02,2,2026-03-14,Paid Social,Awareness,1,0.14805,2026-03-16,127.06
U006018,J006018,J006018_T03,3,2026-03-16,Email,Decision,1,0.14805,2026-03-16,127.06
U006019,J006019,J006019_T01,1,2026-01-13,Email,Decision,0,0.14064,,0.0
U006019,J006019,J006019_T02,2,2026-01-17,Paid Search,Consideration,0,0.14064,,0.0
U006019,J006019,J006019_T03,3,2026-01-20,Organic Search,Consideration,0,0.14064,,0.0
U006020,J006020,J006020_T01,1,2026-02-11,Display,Awareness,0,0.13239,,0.0
U006020,J006020,J006020_T02,2,2026-02-13,Direct,Decision,0,0.13239,,0.0
U006020,J006020,J006020_T03,3,2026-02-13,Paid Search,Consideration,0,0.13239,,0.0
U006021,J006021,J006021_T01,1,2026-01-18,Email,Decision,0,0.08166,,0.0
U006021,J006021,J006021_T02,2,2026-01-21,Direct,Decision,0,0.08166,,0.0
U006022,J006022,J006022_T01,1,2026-02-04,Display,Awareness,0,0.16938,,0.0
U006022,J006022,J006022_T02,2,2026-02-05,Organic Search,Consideration,0,0.16938,,0.0
U006022,J006022,J006022_T03,3,2026-02-06,Email,Decision,0,0.16938,,0.0
U006023,J006023,J006023_T01,1,2026-03-01,Organic Search,Consideration,0,0.06914,,0.0
U006023,J006023,J006023_T02,2,2026-03-06,Direct,Decision,0,0.06914,,0.0
U006024,J006024,J006024_T01,1,2026-01-10,Display,Awareness,0,0.18094,,0.0
U006024,J006024,J006024_T02,2,2026-01-11,Paid Search,Consideration,0,0.18094,,0.0
U006024,J006024,J006024_T03,3,2026-01-11,Email,Decision,0,0.18094,,0.0
U006025,J006025,J006025_T01,1,2026-01-24,Display,Awareness,0,0.18094,,0.0
U006025,J006025,J006025_T02,2,2026-01-24,Email,Decision,0,0.18094,,0.0
U006025,J006025,J006025_T03,3,2026-01-29,Paid Search,Consideration,0,0.18094,,0.0
U006026,J006026,J006026_T01,1,2026-01-31,Paid Search,Consideration,0,0.07243,,0.0
U006026,J006026,J006026_T02,2,2026-02-02,Paid Search,Consideration,0,0.07243,,0.0
U006026,J006026,J006026_T03,3,2026-02-06,Paid Search,Consideration,0,0.07243,,0.0
U006027,J006027,J006027_T01,1,2026-03-05,Referral,Consideration,0,0.11609,,0.0
U006027,J006027,J006027_T02,2,2026-03-08,Affiliate,Consideration,0,0.11609,,0.0
U006027,J006027,J006027_T03,3,2026-03-09,Organic Search,Consideration,0,0.11609,,0.0
U006028,J006028,J006028_T01,1,2026-01-09,Organic Search,Consideration,0,0.06914,,0.0
U006028,J006028,J006028_T02,2,2026-01-11,Direct,Decision,0,0.06914,,0.0
U006029,J006029,J006029_T01,1,2026-01-22,Referral,Consideration,0,0.09709,,0.0
U006029,J006029,J006029_T02,2,2026-01-23,Paid Search,Consideration,0,0.09709,,0.0
U006030,J006030,J006030_T01,1,2026-01-17,Organic Search,Consideration,0,0.06978,,0.0
U006030,J006030,J006030_T02,2,2026-01-18,Affiliate,Consideration,0,0.06978,,0.0
U006031,J006031,J006031_T01,1,2026-02-17,Email,Decision,0,0.11816,,0.0
U006031,J006031,J006031_T02,2,2026-02-17,Paid Search,Consideration,0,0.11816,,0.0
U006032,J006032,J006032_T01,1,2026-01-30,Referral,Consideration,0,0.07378,,0.0
U006032,J006032,J006032_T02,2,2026-02-01,Display,Awareness,0,0.07378,,0.0
U006032,J006032,J006032_T03,3,2026-02-04,Paid Social,Awareness,0,0.07378,,0.0
U006033,J006033,J006033_T01,1,2026-03-01,Organic Search,Consideration,0,0.10065,,0.0
U006033,J006033,J006033_T02,2,2026-03-01,Paid Search,Consideration,0,0.10065,,0.0
U006034,J006034,J006034_T01,1,2026-02-13,Referral,Consideration,0,0.04974,,0.0
U006035,J006035,J006035_T01,1,2026-01-27,Organic Search,Consideration,0,0.13354,,0.0
U006035,J006035,J006035_T02,2,2026-01-27,Affiliate,Consideration,0,0.13354,,0.0
U006035,J006035,J006035_T03,3,2026-01-29,Paid Search,Consideration,0,0.13354,,0.0
U006036,J006036,J006036_T01,1,2026-01-21,Display,Awareness,0,0.18094,,0.0
U006036,J006036,J006036_T02,2,2026-01-24,Email,Decision,0,0.18094,,0.0
U006036,J006036,J006036_T03,3,2026-01-27,Paid Search,Consideration,0,0.18094,,0.0
U006037,J006037,J006037_T01,1,2026-02-23,Email,Decision,0,0.1192,,0.0
U006037,J006037,J006037_T02,2,2026-02-24,Organic Search,Consideration,0,0.1192,,0.0
U006037,J006037,J006037_T03,3,2026-02-27,Direct,Decision,0,0.1192,,0.0
U006038,J006038,J006038_T01,1,2026-02-16,Organic Search,Consideration,0,0.23505,,0.0
U006038,J006038,J006038_T02,2,2026-02-20,Email,Decision,0,0.23505,,0.0
U006038,J006038,J006038_T03,3,2026-02-24,Paid Search,Consideration,0,0.23505,,0.0
U006038,J006038,J006038_T04,4,2026-02-28,Affiliate,Consideration,0,0.23505,,0.0
U006038,J006038,J006038_T05,5,2026-03-02,Direct,Decision,0,0.23505,,0.0
U006039,J006039,J006039_T01,1,2026-02-01,Display,Awareness,0,0.15976,,0.0
U006039,J006039,J006039_T02,2,2026-02-05,Paid Social,Awareness,0,0.15976,,0.0
U006039,J006039,J006039_T03,3,2026-02-05,Email,Decision,0,0.15976,,0.0
U006039,J006039,J006039_T04,4,2026-02-10,Direct,Decision,0,0.15976,,0.0
U006040,J006040,J006040_T01,1,2026-02-15,Organic Search,Consideration,0,0.06914,,0.0
U006040,J006040,J006040_T02,2,2026-02-16,Direct,Decision,0,0.06914,,0.0
U006041,J006041,J006041_T01,1,2026-03-06,Referral,Consideration,0,0.04974,,0.0
U006042,J006042,J006042_T01,1,2026-02-03,Paid Search,Consideration,0,0.1443,,0.0
U006042,J006042,J006042_T02,2,2026-02-04,Direct,Decision,0,0.1443,,0.0
U006042,J006042,J006042_T03,3,2026-02-06,Email,Decision,0,0.1443,,0.0
U006043,J006043,J006043_T01,1,2026-01-05,Paid Social,Awareness,0,0.18847,,0.0
U006043,J006043,J006043_T02,2,2026-01-05,Organic Search,Consideration,0,0.18847,,0.0
U006043,J006043,J006043_T03,3,2026-01-08,Affiliate,Consideration,0,0.18847,,0.0
U006043,J006043,J006043_T04,4,2026-01-11,Paid Search,Consideration,0,0.18847,,0.0
U006043,J006043,J006043_T05,5,2026-01-16,Paid Social,Awareness,0,0.18847,,0.0
U006044,J006044,J006044_T01,1,2026-03-08,Referral,Consideration,0,0.04974,,0.0
U006045,J006045,J006045_T01,1,2026-01-30,Direct,Decision,0,0.19,,0.0
U006045,J006045,J006045_T02,2,2026-01-30,Paid Social,Awareness,0,0.19,,0.0
U006045,J006045,J006045_T03,3,2026-02-03,Paid Social,Awareness,0,0.19,,0.0
U006045,J006045,J006045_T04,4,2026-02-05,Email,Decision,0,0.19,,0.0
U006045,J006045,J006045_T05,5,2026-02-06,Organic Search,Consideration,0,0.19,,0.0
U006046,J006046,J006046_T01,1,2026-02-09,Paid Social,Awareness,1,0.12898,2026-02-10,111.97
U006046,J006046,J006046_T02,2,2026-02-09,Email,Decision,1,0.12898,2026-02-10,111.97
U006047,J006047,J006047_T01,1,2026-01-31,Paid Social,Awareness,0,0.08166,,0.0
U006047,J006047,J006047_T02,2,2026-02-03,Direct,Decision,0,0.08166,,0.0
U006048,J006048,J006048_T01,1,2026-03-01,Referral,Consideration,0,0.04974,,0.0
U006049,J006049,J006049_T01,1,2026-02-03,Paid Search,Consideration,0,0.11205,,0.0
U006049,J006049,J006049_T02,2,2026-02-04,Organic Search,Consideration,0,0.11205,,0.0
U006049,J006049,J006049_T03,3,2026-02-07,Organic Search,Consideration,0,0.11205,,0.0
U006049,J006049,J006049_T04,4,2026-02-07,Direct,Decision,0,0.11205,,0.0
U006050,J006050,J006050_T01,1,2026-02-01,Direct,Decision,0,0.12239,,0.0
U006050,J006050,J006050_T02,2,2026-02-03,Paid Search,Consideration,0,0.12239,,0.0
U006050,J006050,J006050_T03,3,2026-02-05,Referral,Consideration,0,0.12239,,0.0
U006050,J006050,J006050_T04,4,2026-02-09,Paid Search,Consideration,0,0.12239,,0.0
U006051,J006051,J006051_T01,1,2026-01-19,Paid Social,Awareness,0,0.08166,,0.0
U006051,J006051,J006051_T02,2,2026-01-21,Direct,Decision,0,0.08166,,0.0
U006052,J006052,J006052_T01,1,2026-02-28,Paid Social,Awareness,0,0.08394,,0.0
U006052,J006052,J006052_T02,2,2026-03-05,Direct,Decision,0,0.08394,,0.0
U006052,J006052,J006052_T03,3,2026-03-10,Direct,Decision,0,0.08394,,0.0
U006053,J006053,J006053_T01,1,2026-02-13,Organic Search,Consideration,0,0.12675,,0.0
U006053,J006053,J006053_T02,2,2026-02-13,Direct,Decision,0,0.12675,,0.0
U006053,J006053,J006053_T03,3,2026-02-15,Direct,Decision,0,0.12675,,0.0
U006053,J006053,J006053_T04,4,2026-02-19,Paid Search,Consideration,0,0.12675,,0.0
U006054,J006054,J006054_T01,1,2026-01-28,Affiliate,Consideration,0,0.08317,,0.0
U006054,J006054,J006054_T02,2,2026-02-01,Organic Search,Consideration,0,0.08317,,0.0
U006054,J006054,J006054_T03,3,2026-02-06,Organic Search,Consideration,0,0.08317,,0.0
U006054,J006054,J006054_T04,4,2026-02-11,Display,Awareness,0,0.08317,,0.0
U006055,J006055,J006055_T01,1,2026-01-14,Referral,Consideration,0,0.1443,,0.0
U006055,J006055,J006055_T02,2,2026-01-16,Email,Decision,0,0.1443,,0.0
U006055,J006055,J006055_T03,3,2026-01-17,Affiliate,Consideration,0,0.1443,,0.0
U006055,J006055,J006055_T04,4,2026-01-17,Email,Decision,0,0.1443,,0.0
U006056,J006056,J006056_T01,1,2026-02-04,Paid Search,Consideration,0,0.13239,,0.0
U006056,J006056,J006056_T02,2,2026-02-07,Email,Decision,0,0.13239,,0.0
U006056,J006056,J006056_T03,3,2026-02-09,Paid Search,Consideration,0,0.13239,,0.0
U006056,J006056,J006056_T04,4,2026-02-09,Affiliate,Consideration,0,0.13239,,0.0
U006057,J006057,J006057_T01,1,2026-01-09,Referral,Consideration,1,0.10813,2026-01-16,167.84
U006057,J006057,J006057_T02,2,2026-01-10,Direct,Decision,1,0.10813,2026-01-16,167.84
U006057,J006057,J006057_T03,3,2026-01-15,Display,Awareness,1,0.10813,2026-01-16,167.84
U006057,J006057,J006057_T04,4,2026-01-16,Direct,Decision,1,0.10813,2026-01-16,167.84
U006058,J006058,J006058_T01,1,2026-01-25,Paid Social,Awareness,0,0.1192,,0.0
U006058,J006058,J006058_T02,2,2026-01-27,Organic Search,Consideration,0,0.1192,,0.0
U006058,J006058,J006058_T03,3,2026-01-27,Direct,Decision,0,0.1192,,0.0
U006059,J006059,J006059_T01,1,2026-01-23,Display,Awareness,1,0.05166,2026-01-28,197.39
U006059,J006059,J006059_T02,2,2026-01-28,Paid Social,Awareness,1,0.05166,2026-01-28,197.39
U006060,J006060,J006060_T01,1,2026-01-30,Display,Awareness,0,0.1443,,0.0
U006060,J006060,J006060_T02,2,2026-02-01,Affiliate,Consideration,0,0.1443,,0.0
U006060,J006060,J006060_T03,3,2026-02-06,Organic Search,Consideration,0,0.1443,,0.0
U006060,J006060,J006060_T04,4,2026-02-08,Direct,Decision,0,0.1443,,0.0
U006061,J006061,J006061_T01,1,2026-01-04,Paid Social,Awareness,0,0.14064,,0.0
U006061,J006061,J006061_T02,2,2026-01-08,Organic Search,Consideration,0,0.14064,,0.0
U006061,J006061,J006061_T03,3,2026-01-08,Display,Awareness,0,0.14064,,0.0
U006061,J006061,J006061_T04,4,2026-01-08,Organic Search,Consideration,0,0.14064,,0.0
U006061,J006061,J006061_T05,5,2026-01-11,Direct,Decision,0,0.14064,,0.0
U006062,J006062,J006062_T01,1,2026-01-17,Organic Search,Consideration,1,0.24787,2026-01-28,281.93
U006062,J006062,J006062_T02,2,2026-01-17,Paid Search,Consideration,1,0.24787,2026-01-28,281.93
U006062,J006062,J006062_T03,3,2026-01-17,Organic Search,Consideration,1,0.24787,2026-01-28,281.93
U006062,J006062,J006062_T04,4,2026-01-22,Paid Search,Consideration,1,0.24787,2026-01-28,281.93
U006062,J006062,J006062_T05,5,2026-01-26,Display,Awareness,1,0.24787,2026-01-28,281.93
U006062,J006062,J006062_T06,6,2026-01-27,Email,Decision,1,0.24787,2026-01-28,281.93
U006063,J006063,J006063_T01,1,2026-01-07,Email,Decision,0,0.08166,,0.0
U006063,J006063,J006063_T02,2,2026-01-08,Direct,Decision,0,0.08166,,0.0
U006064,J006064,J006064_T01,1,2026-02-28,Display,Awareness,0,0.05787,,0.0
U006064,J006064,J006064_T02,2,2026-02-28,Referral,Consideration,0,0.05787,,0.0
U006065,J006065,J006065_T01,1,2026-02-26,Paid Search,Consideration,0,0.11507,,0.0
U006065,J006065,J006065_T02,2,2026-02-27,Display,Awareness,0,0.11507,,0.0
U006065,J006065,J006065_T03,3,2026-03-04,Paid Search,Consideration,0,0.11507,,0.0
U006065,J006065,J006065_T04,4,2026-03-04,Paid Social,Awareness,0,0.11507,,0.0
U006066,J006066,J006066_T01,1,2026-01-05,Paid Search,Consideration,0,0.16383,,0.0
U006066,J006066,J006066_T02,2,2026-01-09,Referral,Consideration,0,0.16383,,0.0
U006066,J006066,J006066_T03,3,2026-01-14,Email,Decision,0,0.16383,,0.0
U006067,J006067,J006067_T01,1,2026-01-30,Paid Social,Awareness,0,0.12132,,0.0
U006067,J006067,J006067_T02,2,2026-01-30,Paid Search,Consideration,0,0.12132,,0.0
U006067,J006067,J006067_T03,3,2026-01-31,Paid Search,Consideration,0,0.12132,,0.0
U006068,J006068,J006068_T01,1,2026-02-25,Organic Search,Consideration,0,0.34074,,0.0
U006068,J006068,J006068_T02,2,2026-03-02,Paid Social,Awareness,0,0.34074,,0.0
U006068,J006068,J006068_T03,3,2026-03-03,Organic Search,Consideration,0,0.34074,,0.0
U006068,J006068,J006068_T04,4,2026-03-06,Paid Search,Consideration,0,0.34074,,0.0
U006068,J006068,J006068_T05,5,2026-03-11,Email,Decision,0,0.34074,,0.0
U006068,J006068,J006068_T06,6,2026-03-12,Referral,Consideration,0,0.34074,,0.0
U006068,J006068,J006068_T07,7,2026-03-14,Affiliate,Consideration,0,0.34074,,0.0
U006069,J006069,J006069_T01,1,2026-01-10,Paid Social,Awareness,1,0.16938,2026-01-14,220.42
U006069,J006069,J006069_T02,2,2026-01-13,Affiliate,Consideration,1,0.16938,2026-01-14,220.42
U006069,J006069,J006069_T03,3,2026-01-13,Email,Decision,1,0.16938,2026-01-14,220.42
U006070,J006070,J006070_T01,1,2026-01-24,Paid Social,Awareness,0,0.04436,,0.0
U006071,J006071,J006071_T01,1,2026-01-15,Referral,Consideration,0,0.05265,,0.0
U006071,J006071,J006071_T02,2,2026-01-19,Referral,Consideration,0,0.05265,,0.0
U006071,J006071,J006071_T03,3,2026-01-22,Referral,Consideration,0,0.05265,,0.0
U006072,J006072,J006072_T01,1,2026-02-02,Paid Social,Awareness,0,0.12898,,0.0
U006072,J006072,J006072_T02,2,2026-02-04,Direct,Decision,0,0.12898,,0.0
U006072,J006072,J006072_T03,3,2026-02-07,Paid Social,Awareness,0,0.12898,,0.0
U006072,J006072,J006072_T04,4,2026-02-08,Paid Search,Consideration,0,0.12898,,0.0
U006072,J006072,J006072_T05,5,2026-02-11,Paid Search,Consideration,0,0.12898,,0.0
U006072,J006072,J006072_T06,6,2026-02-16,Direct,Decision,0,0.12898,,0.0
U006073,J006073,J006073_T01,1,2026-02-14,Affiliate,Consideration,0,0.22444,,0.0
U006073,J006073,J006073_T02,2,2026-02-18,Paid Search,Consideration,0,0.22444,,0.0
U006073,J006073,J006073_T03,3,2026-02-23,Organic Search,Consideration,0,0.22444,,0.0
U006073,J006073,J006073_T04,4,2026-02-24,Email,Decision,0,0.22444,,0.0
U006073,J006073,J006073_T05,5,2026-02-27,Paid Search,Consideration,0,0.22444,,0.0
U006074,J006074,J006074_T01,1,2026-02-09,Display,Awareness,0,0.11816,,0.0
U006074,J006074,J006074_T02,2,2026-02-10,Paid Search,Consideration,0,0.11816,,0.0
U006074,J006074,J006074_T03,3,2026-02-13,Affiliate,Consideration,0,0.11816,,0.0
U006075,J006075,J006075_T01,1,2026-01-07,Paid Social,Awareness,0,0.12898,,0.0
U006075,J006075,J006075_T02,2,2026-01-08,Email,Decision,0,0.12898,,0.0
U006076,J006076,J006076_T01,1,2026-01-20,Paid Social,Awareness,0,0.11106,,0.0
U006076,J006076,J006076_T02,2,2026-01-25,Direct,Decision,0,0.11106,,0.0
U006076,J006076,J006076_T03,3,2026-01-28,Organic Search,Consideration,0,0.11106,,0.0
U006077,J006077,J006077_T01,1,2026-01-19,Organic Search,Consideration,0,0.11007,,0.0
U006077,J006077,J006077_T02,2,2026-01-21,Email,Decision,0,0.11007,,0.0
U006078,J006078,J006078_T01,1,2026-03-13,Organic Search,Consideration,0,0.1034,,0.0
U006078,J006078,J006078_T02,2,2026-03-18,Organic Search,Consideration,0,0.1034,,0.0
U006078,J006078,J006078_T03,3,2026-03-19,Paid Search,Consideration,0,0.1034,,0.0
U006079,J006079,J006079_T01,1,2026-01-19,Display,Awareness,1,0.13705,2026-02-01,97.43
U006079,J006079,J006079_T02,2,2026-01-21,Organic Search,Consideration,1,0.13705,2026-02-01,97.43
U006079,J006079,J006079_T03,3,2026-01-26,Referral,Consideration,1,0.13705,2026-02-01,97.43
U006079,J006079,J006079_T04,4,2026-01-27,Affiliate,Consideration,1,0.13705,2026-02-01,97.43
U006079,J006079,J006079_T05,5,2026-02-01,Organic Search,Consideration,1,0.13705,2026-02-01,97.43
U006080,J006080,J006080_T01,1,2026-01-21,Organic Search,Consideration,1,0.13587,2026-01-22,126.91
U006080,J006080,J006080_T02,2,2026-01-21,Paid Search,Consideration,1,0.13587,2026-01-22,126.91
U006080,J006080,J006080_T03,3,2026-01-22,Referral,Consideration,1,0.13587,2026-01-22,126.91
U006081,J006081,J006081_T01,1,2026-03-01,Affiliate,Consideration,0,0.10433,,0.0
U006081,J006081,J006081_T02,2,2026-03-06,Affiliate,Consideration,0,0.10433,,0.0
U006081,J006081,J006081_T03,3,2026-03-06,Direct,Decision,0,0.10433,,0.0
U006081,J006081,J006081_T04,4,2026-03-11,Paid Social,Awareness,0,0.10433,,0.0
U006082,J006082,J006082_T01,1,2026-02-11,Paid Search,Consideration,0,0.14064,,0.0
U006082,J006082,J006082_T02,2,2026-02-11,Organic Search,Consideration,0,0.14064,,0.0
U006082,J006082,J006082_T03,3,2026-02-14,Paid Social,Awareness,0,0.14064,,0.0
U006083,J006083,J006083_T01,1,2026-03-06,Affiliate,Consideration,0,0.09279,,0.0
U006083,J006083,J006083_T02,2,2026-03-07,Organic Search,Consideration,0,0.09279,,0.0
U006083,J006083,J006083_T03,3,2026-03-12,Direct,Decision,0,0.09279,,0.0
U006084,J006084,J006084_T01,1,2026-03-04,Referral,Consideration,0,0.06357,,0.0
U006084,J006084,J006084_T02,2,2026-03-07,Direct,Decision,0,0.06357,,0.0
U006084,J006084,J006084_T03,3,2026-03-10,Referral,Consideration,0,0.06357,,0.0
U006085,J006085,J006085_T01,1,2026-01-26,Display,Awareness,0,0.07447,,0.0
U006085,J006085,J006085_T02,2,2026-01-29,Direct,Decision,0,0.07447,,0.0
U006086,J006086,J006086_T01,1,2026-02-23,Email,Decision,0,0.12455,,0.0
U006086,J006086,J006086_T02,2,2026-02-27,Paid Search,Consideration,0,0.12455,,0.0
U006086,J006086,J006086_T03,3,2026-02-28,Email,Decision,0,0.12455,,0.0
U006086,J006086,J006086_T04,4,2026-03-01,Paid Search,Consideration,0,0.12455,,0.0
U006087,J006087,J006087_T01,1,2026-01-25,Affiliate,Consideration,0,0.06978,,0.0
U006087,J006087,J006087_T02,2,2026-01-25,Organic Search,Consideration,0,0.06978,,0.0
U006088,J006088,J006088_T01,1,2026-02-20,Display,Awareness,0,0.12786,,0.0
U006088,J006088,J006088_T02,2,2026-02-25,Email,Decision,0,0.12786,,0.0
U006088,J006088,J006088_T03,3,2026-03-02,Direct,Decision,0,0.12786,,0.0
U006089,J006089,J006089_T01,1,2026-03-06,Display,Awareness,0,0.12898,,0.0
U006089,J006089,J006089_T02,2,2026-03-09,Paid Search,Consideration,0,0.12898,,0.0
U006089,J006089,J006089_T03,3,2026-03-14,Organic Search,Consideration,0,0.12898,,0.0
U006090,J006090,J006090_T01,1,2026-02-23,Paid Social,Awareness,0,0.08166,,0.0
U006090,J006090,J006090_T02,2,2026-02-24,Direct,Decision,0,0.08166,,0.0
U006091,J006091,J006091_T01,1,2026-03-07,Display,Awareness,0,0.11816,,0.0
U006091,J006091,J006091_T02,2,2026-03-10,Email,Decision,0,0.11816,,0.0
U006092,J006092,J006092_T01,1,2026-01-29,Display,Awareness,0,0.05166,,0.0
U006092,J006092,J006092_T02,2,2026-01-29,Paid Social,Awareness,0,0.05166,,0.0
U006093,J006093,J006093_T01,1,2026-02-15,Display,Awareness,1,0.13239,2026-02-23,128.15
U006093,J006093,J006093_T02,2,2026-02-18,Display,Awareness,1,0.13239,2026-02-23,128.15
U006093,J006093,J006093_T03,3,2026-02-21,Paid Search,Consideration,1,0.13239,2026-02-23,128.15
U006093,J006093,J006093_T04,4,2026-02-23,Organic Search,Consideration,1,0.13239,2026-02-23,128.15
U006094,J006094,J006094_T01,1,2026-03-12,Organic Search,Consideration,0,0.16938,,0.0
U006094,J006094,J006094_T02,2,2026-03-12,Email,Decision,0,0.16938,,0.0
U006094,J006094,J006094_T03,3,2026-03-14,Paid Search,Consideration,0,0.16938,,0.0
U006095,J006095,J006095_T01,1,2026-02-19,Paid Search,Consideration,0,0.14064,,0.0
U006095,J006095,J006095_T02,2,2026-02-21,Paid Social,Awareness,0,0.14064,,0.0
U006095,J006095,J006095_T03,3,2026-02-21,Organic Search,Consideration,0,0.14064,,0.0
U006096,J006096,J006096_T01,1,2026-03-03,Display,Awareness,0,0.11816,,0.0
U006096,J006096,J006096_T02,2,2026-03-08,Email,Decision,0,0.11816,,0.0
U006097,J006097,J006097_T01,1,2026-02-02,Email,Decision,1,0.12455,2026-02-15,159.02
U006097,J006097,J006097_T02,2,2026-02-07,Email,Decision,1,0.12455,2026-02-15,159.02
